Month,Day,Time_Sin,Time_Cos,Wk,Home Position,Home_code_0,Home_code_1,Home_code_2,Home_code_3,Home_code_4,xG_Home,G_Home,G_Away,xG_Away,Away_code_0,Away_code_1,Away_code_2,Away_code_3,Away_code_4,Away Position,Target
4,2,-0.608761429008721,0.7933533402912349,34,17,1,0,0,1,0,1.4,4,0,0.4,0,0,1,1,0,9,1
4,3,-0.608761429008721,0.7933533402912349,34,4,0,0,1,0,1,0.6,0,0,1.8,0,0,1,1,1,3,0
4,3,-0.7933533402912352,0.6087614290087205,34,11,0,0,0,1,0,0.8,0,1,0.7,0,1,0,0,0,14,0
4,3,-0.9238795325112866,0.38268343236509,34,6,1,0,0,0,0,3.8,5,0,0.9,1,0,1,1,0,19,1
4,5,-0.25881904510252035,-0.9659258262890684,35,7,0,1,1,1,0,1.3,1,1,1.3,0,0,0,0,0,8,0
4,5,-0.8968727415326883,-0.44228869021900136,35,2,0,0,0,1,1,0.7,1,0,0.7,1,0,1,0,0,17,1
4,5,-0.7518398074789777,0.6593458151000684,35,1,0,1,0,1,1,2.1,1,0,1.0,1,0,0,1,0,15,1
4,5,-0.9914448613738104,0.13052619222005213,35,12,0,1,1,1,1,0.5,0,0,0.3,0,1,0,1,0,16,0
4,6,-0.5000000000000001,-0.8660254037844386,35,18,1,0,0,1,1,1.0,1,0,0.6,1,0,0,0,0,5,1
4,6,-0.7518398074789777,0.6593458151000684,35,20,1,0,1,1,0,1.8,1,0,0.5,0,0,1,1,1,3,1
4,6,-0.8968727415326883,-0.44228869021900136,35,11,0,0,0,1,0,2.4,2,1,0.6,0,0,1,0,1,4,1
4,6,1.2246467991473532e-16,-1.0,35,6,1,0,0,0,1,0.5,0,1,1.3,0,1,0,0,1,13,0
4,6,-0.9914448613738104,0.13052619222005213,35,14,0,1,0,0,0,1.0,1,1,1.4,1,0,1,0,1,19,0
4,0,-0.7071067811865477,0.7071067811865474,35,9,0,0,1,1,0,1.4,1,1,1.1,0,0,1,0,0,10,0
5,4,-0.7071067811865477,0.7071067811865474,36,5,1,0,0,0,0,0.3,0,3,0.9,0,1,1,1,1,13,0
5,5,-0.9914448613738104,0.13052619222005213,36,8,0,0,0,0,0,0.8,0,1,0.8,0,0,0,1,0,10,0
5,5,-0.7518398074789777,0.6593458151000684,36,15,0,1,0,1,0,1.9,2,0,0.5,0,1,0,1,1,1,1
5,5,-0.8968727415326883,-0.44228869021900136,36,11,0,0,1,0,0,1.6,3,0,0.7,0,0,0,1,1,2,1
5,5,-0.25881904510252035,-0.9659258262890684,36,16,1,0,0,1,0,2.8,4,1,1.7,1,0,1,1,0,19,1
5,6,-0.5000000000000001,-0.8660254037844386,36,12,0,1,0,0,1,0.7,1,0,2.1,0,0,1,1,0,9,1
5,6,1.2246467991473532e-16,-1.0,36,4,0,0,1,0,1,2.0,2,0,0.7,1,0,0,1,1,17,1
5,6,-0.7518398074789777,0.6593458151000684,36,20,1,0,1,0,1,3.1,2,6,2.4,1,0,0,0,1,6,0
5,6,-0.8968727415326883,-0.44228869021900136,36,3,0,0,1,1,1,2.7,3,2,0.7,0,1,0,0,0,14,1
5,6,-0.9914448613738104,0.13052619222005213,36,18,1,0,1,0,0,0.8,1,0,1.6,0,1,1,1,0,7,1
5,6,-0.9914448613738104,0.13052619222005213,37,7,0,1,1,1,0,2.1,3,1,1.1,0,1,0,1,0,14,1
5,6,-0.9914448613738104,0.13052619222005213,37,2,0,0,0,1,1,1.3,1,1,0.8,1,0,0,0,0,6,0
5,6,-0.9914448613738104,0.13052619222005213,37,1,0,1,0,1,1,2.4,2,0,1.2,0,0,1,0,1,4,1
5,6,-0.9914448613738104,0.13052619222005213,37,18,1,0,0,1,1,1.9,1,2,0.7,1,0,0,1,0,16,0
5,6,-0.9914448613738104,0.13052619222005213,37,12,0,1,1,1,1,0.7,0,2,3.3,0,0,1,0,0,10,0
5,6,-0.9914448613738104,0.13052619222005213,37,19,1,0,1,1,0,1.9,1,2,1.4,1,0,1,0,0,17,0
5,6,-0.9914448613738104,0.13052619222005213,37,13,0,0,1,1,0,2.2,2,1,1.3,1,0,1,0,1,20,1
5,6,-0.9914448613738104,0.13052619222005213,37,8,0,0,0,1,0,2.1,3,1,0.9,0,0,1,1,1,3,1
5,6,-0.9914448613738104,0.13052619222005213,37,5,1,0,0,0,1,1.9,3,1,0.8,0,0,0,0,0,9,1
5,6,-0.9914448613738104,0.13052619222005213,37,15,0,1,0,0,0,1.5,1,0,0.3,0,1,0,0,1,11,1
5,5,-0.7518398074789777,0.6593458151000684,38,11,0,0,0,0,0,1.3,2,1,1.0,1,0,0,1,1,18,1
5,5,-0.7518398074789777,0.6593458151000684,38,17,0,1,0,1,0,2.1,2,2,1.4,1,0,1,1,0,19,0
5,5,-0.8968727415326883,-0.44228869021900136,38,9,0,0,1,0,0,1.4,2,0,0.4,0,0,0,1,0,8,1
5,5,-0.8968727415326883,-0.44228869021900136,38,5,0,0,1,0,1,2.3,2,2,1.0,0,1,0,0,0,14,0
5,5,-0.7518398074789777,0.6593458151000684,38,20,1,0,1,0,1,0.9,2,1,0.9,0,1,1,1,1,13,1
5,5,-0.25881904510252035,-0.9659258262890684,38,15,1,0,0,1,0,2.7,2,2,1.9,0,0,0,1,1,2,0
5,5,-0.8968727415326883,-0.44228869021900136,38,6,1,0,0,0,0,1.5,2,0,0.7,0,1,1,1,0,7,1
5,5,-0.8968727415326883,-0.44228869021900136,38,16,1,0,1,0,0,0.8,0,2,1.5,1,0,0,0,1,4,0
5,6,-0.8968727415326883,-0.44228869021900136,38,12,0,1,0,0,1,1.5,2,2,1.1,0,1,0,1,1,1,0
5,6,1.2246467991473532e-16,-1.0,38,3,0,0,1,1,1,0.9,0,2,1.3,0,0,1,1,0,10,0
8,4,-0.7071067811865477,0.7071067811865474,1,0,0,1,1,1,0,0.5,1,0,0.9,0,1,0,1,1,0,1
8,5,-0.9659258262890683,-0.25881904510252063,1,0,0,1,0,1,0,1.6,1,3,2.1,0,0,1,1,1,0,0
8,5,-0.7071067811865477,0.7071067811865474,1,0,0,1,1,1,1,1.4,0,1,0.2,1,0,1,1,1,0,0
8,5,-0.8660254037844386,0.5000000000000001,1,0,1,1,0,0,1,1.6,2,1,0.7,0,1,0,0,1,0,1
8,5,-0.9659258262890682,0.25881904510252113,1,0,1,0,0,0,1,2.3,1,1,1.8,0,0,0,1,0,0,0
8,5,-0.7071067811865477,0.7071067811865474,1,0,0,1,0,0,0,1.9,4,4,1.9,1,1,0,0,0,0,0
8,6,-0.9659258262890683,-0.25881904510252063,1,0,0,0,0,0,0,0.5,1,0,1.1,1,0,0,1,0,0,1
8,6,-0.5000000000000004,0.8660254037844384,1,0,0,0,0,1,1,2.2,1,0,0.3,0,0,1,0,1,0,1
8,6,-0.9659258262890682,0.25881904510252113,1,0,0,0,1,0,0,0.2,0,2,1.6,1,0,0,0,0,0,0
8,6,-0.7071067811865477,0.7071067811865474,1,0,0,0,1,1,0,1.5,1,2,0.7,1,0,1,0,0,0,0
8,4,-0.8660254037844386,0.5000000000000001,2,10,1,1,0,0,0,0.5,0,1,1.1,1,0,0,0,0,2,0
8,4,-0.5000000000000004,0.8660254037844384,2,18,1,0,0,1,0,2.1,2,1,3.0,0,1,0,0,0,9,1
8,5,-0.7071067811865477,0.7071067811865474,2,19,0,1,0,1,0,1.9,1,0,1.0,1,0,0,0,1,11,1
8,5,-0.7071067811865477,0.7071067811865474,2,16,0,0,1,0,1,0.3,1,1,0.5,0,1,1,1,0,6,0
8,5,-0.9659258262890683,-0.25881904510252063,2,8,1,0,1,1,1,0.5,0,0,0.8,0,1,0,0,1,13,0
8,5,-0.9659258262890682,0.25881904510252113,2,1,0,0,1,1,1,1.7,1,1,1.2,1,0,1,0,0,3,0
8,6,-0.9659258262890683,-0.25881904510252063,2,7,0,0,0,0,0,0.8,0,0,0.2,0,0,1,0,0,20,0
8,6,-0.7071067811865477,0.7071067811865474,2,15,0,1,0,1,1,2.6,5,2,0.2,0,0,1,1,0,14,1
8,6,-0.9659258262890682,0.25881904510252113,2,17,0,1,1,1,1,0.4,0,1,1.8,0,0,0,1,1,5,0
8,6,-0.9659258262890683,-0.25881904510252063,2,4,1,1,0,0,1,1.0,0,1,1.6,0,0,0,1,0,12,0
8,4,-0.5000000000000004,0.8660254037844384,3,5,0,1,1,1,0,1.0,2,0,0.2,0,0,0,1,0,6,1
8,4,-0.8660254037844386,0.5000000000000001,3,1,1,0,0,0,0,1.5,1,1,0.4,0,1,0,1,0,12,0
8,5,-0.9659258262890682,0.25881904510252113,3,15,0,0,1,0,1,1.0,1,1,1.0,0,0,0,0,0,7,0
8,5,-0.9659258262890682,0.25881904510252113,3,10,1,0,0,1,0,2.7,2,0,1.1,1,0,1,0,0,4,1
8,5,-0.9659258262890683,-0.25881904510252063,3,8,1,0,1,1,1,1.8,2,2,0.4,0,1,0,1,1,9,0
8,5,-0.7071067811865477,0.7071067811865474,3,20,0,0,1,1,0,2.1,2,1,1.4,0,1,1,1,1,19,1
9,6,-0.9659258262890682,0.25881904510252113,3,2,0,0,0,1,1,1.5,3,2,0.9,0,1,0,0,1,17,1
9,6,-0.9659258262890682,0.25881904510252113,3,18,0,0,1,0,0,1.4,0,3,1.4,1,1,0,0,0,14,0
9,6,-0.9659258262890683,-0.25881904510252063,3,16,1,0,0,0,1,2.3,2,0,1.2,1,1,0,0,1,11,1
9,6,-0.7071067811865477,0.7071067811865474,3,13,0,1,0,0,0,1.4,2,2,1.9,0,0,1,1,1,3,0
9,4,-0.7071067811865477,0.7071067811865474,4,14,1,1,0,0,1,1.8,0,0,1.5,0,1,1,1,0,3,0
9,5,-0.7071067811865477,0.7071067811865474,4,11,0,1,0,1,1,2.4,5,2,1.5,1,0,0,0,1,9,1
9,5,-0.8660254037844385,-0.5000000000000004,4,20,0,1,1,1,1,0.4,0,3,1.6,0,1,0,0,0,16,0
9,5,-0.25881904510252035,-0.9659258262890684,4,5,0,0,1,1,1,2.9,3,2,1.2,1,0,0,1,0,4,1
9,5,-0.9914448613738104,0.13052619222005213,4,10,0,0,0,1,0,2.1,2,0,1.2,0,0,0,1,1,1,1
9,6,-0.5000000000000001,-0.8660254037844386,4,7,0,0,0,0,0,0.8,0,1,1.1,1,0,0,0,0,2,0
9,6,-0.8660254037844385,-0.5000000000000004,4,8,0,1,0,1,0,0.3,0,2,1.2,1,1,0,0,0,12,0
9,6,1.2246467991473532e-16,-1.0,4,18,0,1,0,0,1,0.7,1,2,1.8,0,0,1,0,0,19,0
9,6,-0.7071067811865477,0.7071067811865474,4,15,0,0,1,1,0,1.1,1,1,1.5,0,0,1,0,1,17,0
9,6,-0.9914448613738104,0.13052619222005213,4,13,1,0,1,0,0,0.7,1,1,2.5,1,0,1,1,1,6,0
9,4,-0.7071067811865477,0.7071067811865474,5,9,1,0,1,1,1,2.1,0,0,0.4,0,0,1,1,0,16,0
9,5,-0.9914448613738104,0.13052619222005213,5,2,0,0,0,1,1,1.7,0,0,0.6,0,1,0,1,0,14,0
9,5,-0.7071067811865477,0.7071067811865474,5,6,1,1,0,0,0,1.9,2,0,0.5,0,1,0,1,1,5,1
9,5,-0.8660254037844385,-0.5000000000000004,5,8,1,0,0,1,0,1.5,0,0,1.4,0,1,0,0,1,19,0
9,5,-0.25881904510252035,-0.9659258262890684,5,10,0,1,0,0,0,2.1,2,0,0.4,1,0,1,0,0,12,1
9,6,-0.9914448613738104,0.13052619222005213,5,4,0,1,1,1,0,2.4,2,0,0.2,0,0,0,0,0,11,1
9,6,-0.5000000000000001,-0.8660254037844386,5,17,0,0,1,0,0,0.9,1,3,1.3,0,0,0,1,0,7,0
9,6,1.2246467991473532e-16,-1.0,5,18,0,0,1,0,1,2.1,4,2,0.8,1,1,0,0,1,15,1
9,6,-0.7071067811865477,0.7071067811865474,5,1,1,0,0,0,0,0.5,0,1,1.2,0,0,1,1,1,3,0
9,6,-0.8660254037844385,-0.5000000000000004,5,13,1,0,0,0,1,1.5,1,1,1.2,0,1,1,1,1,20,0
9,1,-0.7071067811865477,0.7071067811865474,6,8,0,1,0,1,1,0.5,2,1,0.6,0,1,0,0,0,7,1
9,1,-0.8660254037844386,0.5000000000000001,6,16,0,0,1,1,0,2.9,3,1,1.5,1,0,0,1,0,10,1
9,1,-0.9659258262890682,0.25881904510252113,6,12,1,0,1,0,0,1.4,1,1,0.6,1,1,0,0,0,5,0
9,2,-0.9659258262890682,0.25881904510252113,6,20,0,1,1,1,1,0.5,1,1,1.2,0,1,1,1,0,1,0
9,2,-0.9659258262890682,0.25881904510252113,6,17,1,1,0,0,1,0.5,0,2,1.0,0,0,0,1,1,6,0
9,2,-0.7071067811865477,0.7071067811865474,6,2,0,0,1,1,1,1.6,2,0,0.2,1,0,1,1,1,9,1
9,2,-0.8660254037844386,0.5000000000000001,6,14,1,0,0,0,1,1.2,3,3,2.0,0,0,1,0,1,11,0
9,3,-0.8660254037844386,0.5000000000000001,6,13,0,1,0,1,0,1.1,1,1,1.2,0,0,1,0,0,18,0
9,3,-0.9659258262890682,0.25881904510252113,6,19,0,1,0,0,1,1.5,3,2,1.4,1,0,0,0,0,4,1
9,3,-0.7071067811865477,0.7071067811865474,6,3,0,0,0,1,0,3.8,3,0,0.3,0,0,0,0,0,15,1
9,4,-0.7071067811865477,0.7071067811865474,7,8,0,1,0,0,0,3.2,5,1,0.7,0,0,1,1,0,9,1
9,5,-0.25881904510252035,-0.9659258262890684,7,4,0,1,1,1,0,1.4,0,1,1.8,1,0,0,0,1,14,0
9,5,-0.7071067811865477,0.7071067811865474,7,3,0,0,0,1,1,0.9,0,0,0.4,0,0,1,1,1,1,0
9,5,-0.8660254037844385,-0.5000000000000004,7,10,0,0,1,0,1,1.0,0,2,1.3,0,1,0,1,1,6,0
9,5,-0.9914448613738104,0.13052619222005213,7,5,1,1,0,0,0,0.7,1,0,1.2,0,1,1,1,1,20,1
9,6,-0.8660254037844385,-0.5000000000000004,7,17,0,0,0,0,0,2.1,2,0,0.2,1,1,0,0,1,19,1
9,6,-0.5000000000000001,-0.8660254037844386,7,18,0,1,0,0,1,1.1,2,0,0.9,0,1,0,1,0,13,1
9,6,1.2246467991473532e-16,-1.0,7,16,0,0,1,0,0,1.3,0,2,1.8,1,0,1,0,0,15,0
9,6,-0.9914448613738104,0.13052619222005213,7,11,1,0,0,1,0,1.6,1,1,1.1,1,0,1,1,1,12,0
9,6,-0.7071067811865477,0.7071067811865474,7,7,1,0,0,0,0,1.7,3,2,0.8,0,0,0,1,0,2,1
10,4,-0.7071067811865477,0.7071067811865474,8,11,0,0,1,1,0,1.9,1,1,1.2,0,1,0,0,1,14,0
10,5,-0.25881904510252035,-0.9659258262890684,8,20,0,1,1,1,1,2.8,1,2,1.2,1,0,0,1,0,15,0
10,5,-0.7071067811865477,0.7071067811865474,8,12,1,0,1,1,1,1.3,2,1,2.4,0,1,0,0,0,8,1
10,5,-0.8660254037844385,-0.5000000000000004,8,1,0,0,1,1,1,2.6,4,2,1.6,1,1,0,0,0,2,1
10,5,-0.9914448613738104,0.13052619222005213,8,9,1,0,0,0,1,1.3,2,1,1.7,0,0,0,0,0,13,1
10,6,-0.7071067811865477,0.7071067811865474,8,5,0,1,0,1,1,2.1,4,0,2.5,1,0,0,0,0,4,1
10,6,-0.5000000000000001,-0.8660254037844386,8,17,0,1,0,1,0,1.2,1,0,0.2,0,1,1,1,0,7,1
10,6,1.2246467991473532e-16,-1.0,8,19,1,1,0,0,1,0.8,2,0,1.2,0,0,1,0,0,18,1
10,6,-0.9914448613738104,0.13052619222005213,8,6,0,0,0,1,0,0.6,1,2,0.9,0,0,1,0,1,16,0
10,6,-0.8660254037844385,-0.5000000000000004,8,10,1,0,1,0,0,1.0,0,0,0.8,0,0,0,1,1,3,0
10,4,-0.7071067811865477,0.7071067811865474,9,4,1,1,0,0,0,0.6,1,0,0.6,1,0,1,1,1,10,1
10,5,-0.8660254037844385,-0.5000000000000004,9,3,0,0,0,1,1,1.6,1,1,0.7,1,0,0,0,1,7,0
10,5,-0.25881904510252035,-0.9659258262890684,9,14,0,1,0,0,1,0.3,0,3,1.5,0,1,0,1,1,2,0
10,5,-0.9914448613738104,0.13052619222005213,9,12,0,0,1,0,1,1.0,2,0,0.6,0,1,1,1,1,20,1
10,5,-0.7071067811865477,0.7071067811865474,9,18,1,1,0,0,1,0.2,1,0,1.0,0,0,1,1,1,1,1
10,6,1.2246467991473532e-16,-1.0,9,17,0,0,0,0,0,2.1,2,0,1.3,0,1,0,1,0,16,1
10,6,-0.9914448613738104,0.13052619222005213,9,8,0,1,1,1,0,1.5,1,1,0.7,1,0,1,0,0,13,0
10,6,-0.8660254037844385,-0.5000000000000004,9,19,0,0,1,0,0,1.0,0,1,1.6,0,1,0,0,0,11,0
10,6,-0.5000000000000001,-0.8660254037844386,9,6,0,0,0,1,0,1.4,3,1,1.0,0,0,1,1,0,15,1
10,6,-0.7071067811865477,0.7071067811865474,9,5,1,0,0,0,0,2.7,1,0,0.5,1,0,0,1,0,9,1
10,4,-0.7071067811865477,0.7071067811865474,10,7,0,1,0,0,0,2.5,4,1,0.8,0,0,0,0,0,12,1
10,5,-0.7071067811865477,0.7071067811865474,10,6,0,0,0,1,1,1.5,2,0,0.4,0,1,1,1,0,10,1
10,5,-0.8660254037844385,-0.5000000000000004,10,20,0,1,1,1,1,1.7,1,0,0.8,1,1,0,0,1,15,1
10,5,-0.9914448613738104,0.13052619222005213,10,14,1,0,1,0,0,1.7,2,0,0.6,0,1,0,0,1,16,1
10,6,1.2246467991473532e-16,-1.0,10,18,0,1,0,1,0,0.9,0,1,0.8,0,0,0,1,0,4,0
10,6,-0.5000000000000001,-0.8660254037844386,10,3,1,1,0,0,0,1.6,1,0,0.7,0,0,1,1,0,17,1
10,6,-0.8660254037844385,-0.5000000000000004,10,11,1,0,0,1,0,0.3,0,1,1.0,0,0,1,0,0,19,0
10,6,-0.7071067811865477,0.7071067811865474,10,13,1,0,1,1,1,2.8,3,1,0.9,1,0,0,0,1,8,1
10,6,-0.9914448613738104,0.13052619222005213,10,5,1,0,0,0,0,2.0,2,0,0.7,0,0,1,0,1,9,1
10,1,-0.9659258262890682,0.25881904510252113,11,13,0,0,0,0,0,0.6,1,1,1.7,0,0,0,1,1,6,0
10,1,-0.6593458151000687,0.7518398074789775,11,2,0,1,0,1,1,2.7,5,1,1.1,1,0,1,0,0,8,1
10,2,-0.8660254037844386,0.5000000000000001,11,12,0,1,1,1,0,0.3,3,0,0.9,0,0,1,0,0,19,1
10,2,-0.7071067811865477,0.7071067811865474,11,17,0,0,1,1,0,1.0,2,1,1.7,0,1,0,1,0,18,1
10,2,-0.6593458151000687,0.7518398074789775,11,3,0,0,1,1,1,4.8,5,0,0.3,0,1,1,1,1,20,1
10,2,-0.9659258262890682,0.25881904510252113,11,4,0,0,0,1,0,1.6,1,2,1.8,1,0,0,1,0,14,0
10,2,-0.9659258262890682,0.25881904510252113,11,10,1,0,0,0,1,0.8,1,1,0.6,1,0,0,0,0,5,0
10,3,-0.9659258262890682,0.25881904510252113,11,16,0,1,0,0,1,2.4,2,1,1.5,0,1,0,0,0,7,1
10,3,-0.6593458151000687,0.7518398074789775,11,11,0,0,1,0,1,0.8,3,1,1.7,1,1,0,0,0,1,1
10,3,-0.9659258262890682,0.25881904510252113,11,15,1,1,0,0,1,2.4,2,2,1.0,1,0,1,1,1,9,0
11,5,-0.25881904510252035,-0.9659258262890684,12,19,0,0,1,0,0,1.3,1,2,1.9,1,0,0,0,1,12,0
11,5,-0.8660254037844385,-0.5000000000000004,12,11,1,0,0,1,0,1.0,3,1,2.3,0,1,0,1,1,1,1
11,5,-0.7071067811865477,0.7071067811865474,12,2,0,0,1,1,1,2.8,0,0,0.5,0,0,1,1,0,15,0
11,5,-0.9914448613738104,0.13052619222005213,12,3,1,0,0,0,0,0.7,1,1,2.8,0,0,0,1,1,5,0
11,6,-0.9914448613738104,0.13052619222005213,12,18,0,1,0,1,0,0.2,0,1,0.4,0,0,1,0,1,9,0
11,6,-0.7071067811865477,0.7071067811865474,12,4,1,1,0,0,0,0.2,1,2,1.0,0,0,0,1,0,6,0
11,6,-0.9914448613738104,0.13052619222005213,12,20,0,1,1,1,1,1.4,1,2,0.9,0,1,0,0,1,14,0
11,6,-0.8660254037844385,-0.5000000000000004,12,10,1,0,1,1,1,3.7,4,2,1.5,0,0,0,0,0,16,1
11,6,1.2246467991473532e-16,-1.0,12,13,1,0,1,0,0,2.0,3,0,0.7,1,1,0,0,1,17,1
11,6,-0.5000000000000001,-0.8660254037844386,12,7,0,1,0,0,0,0.8,0,0,0.9,0,1,1,1,0,8,0
11,4,-0.7071067811865477,0.7071067811865474,13,3,0,0,0,1,0,1.1,1,1,1.0,0,1,1,1,1,20,0
11,5,-0.25881904510252035,-0.9659258262890684,13,16,0,0,0,0,0,3.4,3,0,0.3,1,0,1,0,0,13,1
11,5,-0.7071067811865477,0.7071067811865474,13,1,0,1,0,1,1,1.4,4,1,0.4,0,1,0,1,0,18,1
11,5,-0.9914448613738104,0.13052619222005213,13,14,0,1,0,0,1,1.0,0,4,2.9,0,0,1,1,1,2,0
11,5,-0.8660254037844385,-0.5000000000000004,13,11,1,0,0,0,1,0.7,2,0,0.5,1,1,0,0,0,6,1
11,6,-0.5000000000000001,-0.8660254037844386,13,12,0,1,1,1,0,1.6,2,1,0.6,1,0,0,1,0,10,1
11,6,-0.8660254037844385,-0.5000000000000004,13,4,0,0,0,1,1,2.7,3,1,0.4,0,0,1,0,0,19,1
11,6,-0.9914448613738104,0.13052619222005213,13,7,0,0,1,0,1,1.3,0,0,0.1,1,0,1,1,1,8,0
11,6,1.2246467991473532e-16,-1.0,13,17,1,1,0,0,1,1.7,3,1,3.2,0,1,0,0,0,9,1
11,6,-0.7071067811865477,0.7071067811865474,13,15,0,0,1,1,0,1.9,1,2,0.9,1,0,0,0,0,5,0
11,4,-0.7071067811865477,0.7071067811865474,14,12,1,0,0,1,0,1.8,2,1,1.7,1,1,0,0,1,16,1
11,5,-0.9914448613738104,0.13052619222005213,14,9,1,1,0,0,0,0.7,1,1,2.3,0,0,0,1,1,3,0
11,5,-0.25881904510252035,-0.9659258262890684,14,20,0,1,1,1,1,0.4,1,2,1.7,0,1,0,1,1,1,0
11,5,-0.8660254037844385,-0.5000000000000004,14,17,0,0,1,1,0,1.7,2,1,1.0,1,0,0,0,1,6,1
11,5,-0.7071067811865477,0.7071067811865474,14,2,0,0,1,1,1,1.4,3,1,1.6,0,0,0,1,0,5,1
11,6,-0.8660254037844385,-0.5000000000000004,14,15,0,1,0,0,1,1.4,0,2,1.6,0,0,0,0,0,14,0
11,6,1.2246467991473532e-16,-1.0,14,19,0,0,1,0,0,1.1,1,1,0.7,0,0,1,0,1,7,0
11,6,-0.5000000000000001,-0.8660254037844386,14,10,1,0,1,1,1,1.3,1,2,1.1,0,1,1,1,0,8,0
11,6,-0.7071067811865477,0.7071067811865474,14,13,1,0,1,0,0,0.5,0,1,1.4,1,0,0,0,0,4,0
11,6,-0.9914448613738104,0.13052619222005213,14,11,0,1,0,0,0,1.2,1,3,1.9,0,1,0,1,0,18,0
11,4,-0.7071067811865477,0.7071067811865474,15,18,0,1,0,1,0,1.1,0,0,0.4,1,0,1,0,0,14,0
11,5,-0.25881904510252035,-0.9659258262890684,15,13,0,0,0,0,0,1.3,1,2,1.8,0,0,1,1,1,2,0
11,5,-0.9914448613738104,0.13052619222005213,15,17,1,1,0,0,1,2.8,1,2,2.2,0,0,1,1,0,15,0
11,5,-0.8660254037844385,-0.5000000000000004,15,6,0,0,0,1,0,1.1,4,1,0.6,0,1,0,0,1,16,1
11,5,-0.7071067811865477,0.7071067811865474,15,10,1,0,0,0,1,1.5,2,1,2.1,0,1,0,0,0,12,1
12,6,-0.5000000000000001,-0.8660254037844386,15,5,0,1,1,1,0,1.9,2,0,1.0,1,1,0,0,0,8,1
12,6,-0.7071067811865477,0.7071067811865474,15,4,0,0,0,1,1,1.4,0,1,0.9,0,1,0,1,1,1,0
12,6,-0.8660254037844385,-0.5000000000000004,15,19,0,0,1,0,0,1.6,2,4,2.7,1,0,1,1,1,11,0
12,6,-0.9914448613738104,0.13052619222005213,15,7,0,0,1,0,1,1.8,4,0,0.6,1,0,0,1,0,9,1
12,6,1.2246467991473532e-16,-1.0,15,3,1,0,0,0,0,2.1,1,0,0.7,0,1,1,1,1,20,1
12,4,-0.7071067811865477,0.7071067811865474,16,13,0,1,0,0,0,1.5,0,0,1.6,0,0,0,1,1,6,0
12,5,-0.7071067811865477,0.7071067811865474,16,1,0,1,0,1,1,3.7,5,2,1.3,1,1,0,0,1,17,1
12,5,-0.8660254037844385,-0.5000000000000004,16,10,1,1,0,0,0,2.5,3,0,0.3,0,0,0,0,0,14,1
12,5,-0.9914448613738104,0.13052619222005213,16,11,1,0,0,1,0,2.1,2,4,3.0,1,0,0,0,1,8,0
12,5,-0.25881904510252035,-0.9659258262890684,16,2,0,0,1,1,1,2.4,2,0,0.5,0,0,1,0,0,19,1
12,6,1.2246467991473532e-16,-1.0,16,16,0,1,0,0,1,0.3,0,1,0.9,0,0,1,0,1,7,0
12,6,-0.9914448613738104,0.13052619222005213,16,20,0,1,1,1,1,1.0,3,2,0.5,0,1,0,1,0,18,1
12,6,-0.7071067811865477,0.7071067811865474,16,9,1,0,1,1,1,0.8,1,1,1.5,1,0,0,0,0,3,0
12,6,-0.5000000000000001,-0.8660254037844386,16,12,0,0,1,1,0,2.0,3,2,1.0,0,1,1,1,0,4,1
12,6,-0.8660254037844385,-0.5000000000000004,16,15,1,0,1,0,0,0.6,0,0,1.7,0,0,0,1,0,5,0
12,4,-0.7071067811865477,0.7071067811865474,17,15,0,0,0,0,0,1.2,1,1,0.7,0,1,1,1,1,19,0
12,5,-0.9914448613738104,0.13052619222005213,17,8,0,1,1,1,0,0.9,0,0,0.4,0,1,0,0,1,16,0
12,5,-0.7071067811865477,0.7071067811865474,17,6,0,0,0,1,1,2.5,2,0,0.7,1,0,1,1,1,10,1
12,5,-0.25881904510252035,-0.9659258262890684,17,9,1,1,0,0,0,1.2,1,2,1.0,1,0,0,1,0,12,0
12,5,-0.8660254037844385,-0.5000000000000004,17,5,0,0,0,1,0,2.7,2,2,1.2,0,1,0,1,1,1,0
12,6,-0.5000000000000001,-0.8660254037844386,17,18,0,1,0,1,0,2.2,2,2,1.6,1,1,0,0,1,17,0
12,6,-0.8660254037844385,-0.5000000000000004,17,20,0,0,1,0,0,1.4,2,2,0.9,0,0,1,1,0,11,0
12,6,1.2246467991473532e-16,-1.0,17,4,0,0,1,0,1,1.5,2,0,0.5,1,0,1,0,0,14,1
12,6,-0.9914448613738104,0.13052619222005213,17,3,1,0,0,0,0,1.7,1,2,1.5,0,1,0,0,0,13,0
12,6,-0.7071067811865477,0.7071067811865474,17,7,1,0,0,0,1,2.3,1,1,1.7,0,0,1,1,1,2,0
12,2,-0.8660254037844386,0.5000000000000001,10,1,0,1,0,1,1,0.9,0,0,0.8,0,0,1,1,1,2,0
12,4,-0.7071067811865477,0.7071067811865474,18,16,0,1,0,0,1,1.9,3,0,1.7,1,1,0,0,0,9,1
12,5,-0.8660254037844385,-0.5000000000000004,18,1,0,1,0,1,1,1.3,4,1,0.4,0,0,0,0,0,14,1
12,5,-0.25881904510252035,-0.9659258262890684,18,17,1,1,0,0,1,0.8,0,2,1.6,1,0,0,0,0,3,0
12,5,-0.7071067811865477,0.7071067811865474,18,15,1,0,1,0,0,0.8,1,1,1.2,1,0,0,0,1,7,0
12,5,-0.9914448613738104,0.13052619222005213,18,13,0,1,0,0,0,2.3,1,0,0.6,0,0,1,0,1,4,1
